Account ID,Balance,Credit Card Balance
20371944,8671,758304
32625441,4877,969486
21465391,5620,868980
34674788,5411,799922
23383683,3165,825711
35883090,8582,764007
19886543,6075,994768
30109531,2242,881965
36835177,8052,681755
33752477,6264,780590
33818036,5878,773930
37477339,8950,795356
38683286,7480,746022
33216575,3258,888049
28959466,2530,928819
31441627,5602,696343
22815810,6479,910350
25585337,4892,730381
29034695,8487,894890
29667585,2923,937054
26416701,6350,845612
35519516,4670,710740
33100997,8657,941943
33591792,7836,866201
32426876,8133,808287
19274819,8065,649564
25643951,7801,999129
28770195,4806,908020
32664667,3843,997280
22857966,7579,699158
23895287,6422,848158
29366721,6254,715337
32570035,7718,721983
27364322,8259,906159
23259042,5625,870544
36401733,2745,658061
33519193,8609,856551
33740698,8901,899227
30172639,5590,683280
20740571,3955,950081
21875135,6976,980099
31686466,8879,866371
20451696,6159,902145
32251501,2930,716869
29955758,4712,763826
19096988,2919,724300
38839668,3008,764477
33227998,3576,656910
24477089,6475,810759
32433139,2961,792280
28291025,6829,997026
21444732,2270,718217
38931217,3462,862667
30085487,6413,652827
35409803,3950,812929
23497017,7763,984898
25300390,5268,956371
23677509,8219,995984
24963092,4544,713752
23355038,5202,630690
21236426,6058,989935
32861876,8667,651928
33291882,5757,737148
31841198,7715,728120
38629574,8838,991499
20197918,4509,818161
20367636,5528,893058
32706321,3958,869945
39087014,2225,710135
27717602,8421,726181
27894597,4629,628158
34789860,2232,688577
26246147,8007,631767
20451806,7258,630890
19496777,2514,823651
33254463,4066,750006
38058938,6371,877776
28680871,3265,996085
19688790,7527,836123
35745758,3932,771178
37556678,6659,697757
35615042,3551,664201
32158435,3095,865051
28257386,7241,816661
26667984,8369,875321
27303909,2562,766203
20835112,7123,688529
20594980,3658,769420
26126875,2390,642555
21687867,3058,691765
37397546,6918,657231
28370422,5942,724106
38762626,4919,820969
24437719,4729,802632
26463512,3235,795873
20901643,5001,657916
19307238,5043,632443
25843604,3671,673299
21009080,5707,670734
21473304,8310,860427
23607002,4259,773143
39343077,7312,646147
29059035,4908,717755
35271014,8945,885591
36945666,4064,960162
35445031,6962,653983
36556548,3378,883683
19253319,3877,908561
21791132,5216,772090
22464308,8617,752085
22348956,4470,737274
37412135,2960,667175
37533174,4347,745083
30161796,7571,967950
35166580,7147,958744
35541050,5773,774676
30464819,7386,761526
20285902,2018,777178
23674222,7659,890341
35135639,4122,656552
39608350,7579,691033
33866894,8961,786206
19619368,3497,953338
26595443,5898,874439
27308786,6494,946833
34066161,3290,717029
37429420,2370,653870
27540199,4723,886134
25556442,3673,851247
24486984,2971,941812
39951184,4269,991665
27883806,8743,709217
22287513,4418,942061
37772017,7779,983484
20430271,5472,969881
33912437,6534,980913
35520805,6574,986492
26476629,3126,695381
24709222,6377,894005
35629343,7200,670383
20275924,3391,773379
34511093,2853,970907
19587609,4842,833744
25680034,8776,996838
19928514,3662,885746
38083655,5449,668240
31210132,6187,908002
39372475,3211,814721
36793252,3335,659783
26681263,3833,739067
20575143,6107,699396
32863265,8862,987453
20272211,3009,947917
27701941,5122,662157
19825959,8975,939365
32653903,2668,656883
25583424,5726,780961
32269223,7655,698055
37685952,8987,669897
22000264,6711,918263
34755106,8187,673747
25355286,7949,914067
37255297,5640,915411
20918579,4583,819335
38665468,8134,952985
30969763,7074,646097
20859394,8941,758717
24908755,6495,634424
22841885,5999,938334
30545498,6192,915629
35298199,5577,996338
37797147,4847,919291
24293236,6568,998836
31290576,6883,742957
34659122,5854,738491
23076905,3323,882909
21144987,5687,637637
37758743,6672,790896
24690184,2193,696951
37466323,3652,976444
39255607,7674,655125
23889593,2100,829034
38869456,4582,802890
34836905,6631,821406
28848387,2326,880499
37819503,6882,892179
39417006,4179,628995
36005116,2229,793874
28462129,4096,810131
26149851,8001,805396
32076221,6330,695257
22540287,4718,647338
22260569,2814,658142
39746213,3472,974709
39935987,3731,876569
30182945,8402,676510
29142312,2826,815460
33849068,5808,791892
20369393,5473,685794
34823519,6960,790733
34913712,2941,667139
35683016,8481,900642
33915120,5679,764955
38025646,7739,810192
36308903,3999,730050
22674050,5282,832958
28682519,8160,735791
28595381,4632,979847
32839366,3448,754387
28440490,5496,994316
38423770,6097,751185
38540026,5245,718287
28761657,4018,908086
30085766,8222,716673
38066492,7627,757184
34939534,6926,922074
38277190,6295,696506
27827543,6968,958100
20292103,6555,733459
37262045,3353,662891
20228538,5419,934529
22403777,2835,911688
25790084,4755,932584
33830743,6262,698141
25593026,3584,877551
31989390,5177,662213
35929473,8225,678397
27433742,7581,939326
30301418,2281,777524
32096339,2132,820619
32377374,4333,932087
39519495,7053,985568
31830380,3109,769756
37834318,7647,864352
23698570,2444,886283
22001820,2799,977766
24295417,2979,971779
21634981,2735,748935
39089911,2890,667455
30345833,6906,636649
32969285,2040,636457
32166106,5171,796966
28516331,6709,998641
28765021,3235,996803
33546534,8506,742355
35187171,7393,687561
39994430,2504,694494
38749251,8902,848816
23692489,8473,801295
28940987,2800,816813
32357829,5569,726143
37179414,6702,973929
19317477,5241,910545
28684748,6139,774932
25478829,8847,749491
33916519,2908,920047
22764909,2610,956787
23259498,4079,889200
28320101,8595,780749
35764933,7680,950767
27672565,6832,715021
35153236,3415,871875
37724848,6188,637835
39515867,4158,714769
28845591,6275,653616
39348675,7681,982690
30669712,4290,976298
29764964,3760,779288
31309941,6007,864287
26287315,7433,800412
24392915,7118,898770
21506453,4429,939131
29149114,8907,946698
27141969,6243,904029
28521737,8464,747774
19120345,3066,744107
23311278,3001,958009
37497659,6129,895731
38308141,4024,650526
33822340,4890,752485
32729097,8762,684269
37116114,6934,964628
26606440,5762,774656
33069784,2787,764140
24668479,4103,924434
21398881,2657,793327
33453831,4181,741244
31299202,8782,942410
23782802,2879,774210
31425668,8992,641350
23856627,2112,876772
20961742,4539,992230
22236529,5160,833339
18937733,7006,649135
39923919,7767,939367
31718136,4143,760431
33889269,6672,978888
29987797,2560,836641
38998678,3345,980194
36844392,6524,900575
35646529,5637,992084
31663299,8530,742628
26437370,6427,726403
37411447,5098,812666
38625374,4186,723399
30124746,4669,805725
19017243,4317,860182
21639199,8649,801198
35439759,5369,950406
31475043,4040,733427
36597337,7838,998890
20908047,2060,722340
32527023,2520,804681
22380148,5452,863703
39063620,4736,633970
21251331,5808,680329
38988027,4739,808916
34985795,5653,654396
35719734,6687,775441
22611109,3833,657192
25750276,8993,897038
36337234,4194,695452
36852718,7837,709598
34717746,5811,885913
19937050,7794,728291
26224822,8836,977073
39274326,6909,787019
34445451,7075,815224
21797776,5262,751264
33957071,2546,704184
21741467,4334,888474
23437400,4635,790435
23151734,5405,709730
22164573,7673,752190
34044067,7423,842593
19726474,2242,932908
36196649,4521,793025
20443601,3908,903078
20568079,7024,768221
21001278,8622,716367
31038851,8802,694663
21885906,6845,932719
23950805,8278,897268
30532251,5241,744446
21074607,5905,739434
34029492,3694,725754
29486087,7315,942939
20611192,8231,875770
35378351,2166,725093
38487376,4006,659239
28585928,4125,877389
39881023,8854,699379
38253739,8837,880495
36037608,5931,927894
19488103,4924,917427
20499209,3527,807288
19019486,2182,869947
37533539,6954,928039
35154289,5739,686642
20058301,5450,866158
31596940,8368,738362
32694944,8308,654360
25248029,2193,955487
36038363,5341,675999
27009319,4291,672021
38721072,8664,997268
34034566,5710,747463
23633375,5839,684835
29986076,4083,930592
26529616,4479,826458
29600723,2423,759192
24660929,4362,797555
24199297,2514,677183
25987735,8911,933082
33465001,3724,893132
24778060,7832,649816
27780449,3747,650072
25389593,3243,675774
37129157,6513,827943
31395253,4727,866253
34402733,4843,866434
29991122,6578,768408
36162347,7103,902154
32995407,8831,892938
19753447,4111,954321
35203570,4200,644220
34674150,8233,943528
27329193,2881,795982
18955488,6674,874568
37985042,2510,823041
33855523,4574,844510
34563583,7277,627876
36051147,4549,784712
19947018,6732,640451
19920447,2525,908142
21315382,6124,960905
27513067,5433,869496
37628234,4684,996184
26383796,2286,852491
31085468,6285,685689
39069906,2257,998803
31542795,7483,735692
38278992,2945,855398
29527824,8387,892419
20711076,5350,692576
24933056,3507,936170
37952167,6439,866436
31752994,7523,802688
23606123,8048,642495
20405567,5379,730339
38533031,8431,925906
28935897,8272,709430
33487824,6669,963794
22252601,6705,767140
37127076,2603,813155
29609790,7549,652265
28582530,3260,690480
31257839,8604,683467
25969778,5224,940934
27227706,4491,912470
31263704,4885,645860
25405851,3750,831322
35508413,2150,745703
33545240,6886,733875
22754819,4508,833314
32345694,8832,631224
32674981,7685,784634
20598733,6849,844591
20387868,4619,919509
30972885,8754,971579
20442200,6830,633979
31143677,7717,771049
33250087,5942,656171
20329750,2202,691162
28414849,7361,865591
39919496,3186,827175
23910043,4265,937783
28822174,8751,798440
21050239,5797,989470
20177519,6173,651193
28744650,6119,900233
25139918,4943,936573
38591505,6641,651161
29036562,6853,721933
39785905,8319,627753
27848342,3378,770777
20489075,4508,897189
24873163,7916,939723
29482343,6129,988702
34093206,4760,878570
27338761,8182,691550
21170418,4946,972240
32389218,6824,855691
30612611,8826,867695
30559263,3971,804267
37457413,7723,867985
38077792,7764,843879
25853339,7871,781636
27705084,7094,765272
26153679,6014,673136
39997959,8877,738038
29654630,2166,849708
35881541,2337,948768
32208128,5963,687286
27638432,4245,984795
37826234,2462,865077
22162804,6194,632040
29680073,7978,729515
32494447,7412,837630
36134868,2715,932489
19145476,4213,761098
39844991,2826,970200
31807311,6551,848176
38188241,2193,776723
31628592,7388,690880
25775546,4226,797126
23816675,6982,989492
35170705,5846,692822
33148052,5434,729311
22224224,5523,827477
35136132,4542,951069
24950548,5011,914272
29372669,3720,884155
25859108,8581,817266
28320132,3266,770426
38829415,6765,721205
36580364,2564,894064
18914118,5762,637841
21316795,4693,901631
29424906,5741,858854
29777624,2504,953499
37171137,4900,964061
23812223,3753,982197
28292083,6385,765371
24425369,7222,631643
29344806,7233,943557
18919976,4825,926644
26513040,6574,854599
30398624,6165,872420
36959403,6899,964080
31688698,4092,998140
34806177,6557,866307
22738422,3873,901699
19712928,7214,941344
20355522,4084,709572
37052910,6543,805064
38967381,2823,847230
29082316,2950,724786
37496715,4465,664638
34114922,7690,760502
33925239,3024,859849
33121588,2711,869859
39769259,6156,898976
26040410,6738,750058
39668227,7969,728860
22914682,6825,709796
36822518,5636,789521
21109775,7458,895424
31956414,7728,898208
20533711,5918,907701
37656615,2976,889139
34565271,3503,675219
31642695,8912,628288
22347652,5716,647153
31530034,7787,998337
18840223,7855,897273
24031634,4151,835317
33175362,4923,983923
19424295,6931,740787
23289087,8755,912028
24464643,8852,655002
21209081,6835,699866
23408858,6293,713790
38193794,5441,729474
26699309,7400,752062
20009518,3009,666905
35457948,5475,663938
35678830,3849,909219
26217994,4680,651514
31340936,2346,946772
35180715,7371,686237
24563098,4556,991474
24879598,2925,967867
19751718,2641,640149
25766482,3683,814547
35087858,8017,667886
37817126,4287,667517
28218152,4675,711207
33550580,2207,787011
36957266,2854,775157
23265036,6953,757208
25327670,8055,968731
25075225,3683,844114
20810984,8446,759724
32752930,2776,772732
19061041,2077,858460
21154661,3768,658974
19019872,6154,690780
30804347,6238,762899
32085822,6213,684452
27793903,6091,684730
20110982,8246,734490
29889950,7945,796003
19236540,6302,806340
29779166,5813,682245
21372861,4248,666084
25515711,3584,737309
39369408,4423,721577
33210901,4162,834088
36069817,8439,965639
23355537,5037,653500
31840795,4621,759841
36512184,2303,882995
28276043,4323,648340
23403289,5045,751155
35012410,7479,829764
27604040,2470,860792
35696260,3820,871735
34338049,8988,677189
29856702,2743,735654
37259863,3910,828966
34827195,3726,979845
37257305,4955,700384
18834695,3631,852713
33018462,7979,909968
38841497,7307,626001
29680130,2503,935332
39481168,3808,869736
33299649,2524,798269
24901259,3194,834143
36147419,7729,859913
21869711,7365,970620
23381886,6529,860136
26919390,3370,856453
36499324,5274,823744
29428472,4489,808802
37149039,7490,653812
39084956,7527,812354
23507936,6937,949263
38017571,2398,696156
29841696,7692,761904
21403205,2648,769488
26154200,6658,664242
39865761,2760,958343
29721482,6766,998352
30855538,3087,847379
39943079,8611,673939
21709822,6186,911821
34178377,4057,663116
37074981,2432,897341
30139025,5953,631942
39949277,6259,646166
25882731,8501,662016
26835279,2831,759698
37007935,2072,827682
35967524,5006,801882
26951924,6708,984956
33773893,6818,987260
39506796,4314,995746
24837857,6317,915857
26596095,2403,698073
31769080,8316,897008
19598896,4775,640542
31237724,4989,951420
29224832,8543,930509
33318721,6204,891860
21406178,2423,857661
37511261,7087,817064
22638096,6837,654921
39742233,7983,968573
22967979,4785,683233
38894279,2620,987746
32942599,3057,642703
21078104,8963,762075
33543227,8981,696163
34809750,5020,771556
36122709,4903,671887
20466523,8879,885387
37655437,2046,890359
27983536,4184,969239
26379683,6077,645544
23703390,2681,774513
29586247,7464,750054
21557462,6980,829133
22751615,5138,910747
37278143,8764,856891
19762701,2518,804743
28011333,2982,870616
23869601,6173,801032
20783007,3186,888002
23562673,5292,722468
34782625,7743,857588
21138707,4698,730323
27350223,6087,626927
30324781,3013,788365
23924178,5407,808364
28966627,6364,848727
35572637,2159,842869
27049689,8335,880671
23583462,7025,812137
18946852,4169,946314
38326283,6436,744228
35664781,4641,704899
22605999,5095,965986
20530248,4875,900213
31673049,2102,966027
29210547,4888,933594
30202777,3247,733815
27840739,6293,775645
34990418,7980,866854
27870553,8135,763255
36333544,5147,647793
19630267,7930,849404
28114147,3501,975973
27432147,6511,692268
25239375,4183,961726
30840706,6368,944257
24586144,2523,765358
36564494,5081,757030
21221865,3926,903040
29064259,4441,930665
19665585,7287,967354
38365757,4999,692388
33687286,5244,686188
31320553,2605,634026
22417836,8783,651136
24449778,3246,918441
33684461,8902,727214
34821864,3090,642364
36323842,5796,815395
33410843,7563,904466
38290002,7668,960014
35050143,4041,837466
26015142,4276,897920
21706884,3757,626924
23430433,6878,871878
23430402,7080,874658
22521395,7301,924671
19722309,4098,923478
22478572,2188,835875
36140710,7974,687560
24544605,3150,997109
34518799,5879,901134
20491671,3338,696701
31445887,6433,654596
30731565,8939,990723
26940786,4861,929909
25930871,4908,809950
36181232,8401,772711
31744081,6444,777556
28093864,5618,852017
38974054,7957,802898
21563816,6551,657755
37560406,6830,853811
33687890,6914,786759
18935561,6042,681805
22631346,6062,711849
29489977,4467,829637
24960872,4786,706012
23512921,3417,658555
39200836,5216,653116
39346403,2487,633584
24762486,2248,966989
33379391,4091,708458
19405309,7651,881641
28558160,4995,839765
20050798,6716,869371
34989461,8637,893254
26952944,7981,884797
30744500,7013,964784
22911718,6077,802143
33195780,5441,894734
35974258,6300,898943
34543417,2004,992243
19337784,3746,846174
29587159,8149,959596
23824396,6440,938440
32014665,5258,627239
30565126,5732,851441
27254849,4764,802535
37103273,7363,643308
35217998,7308,673446
39458287,4570,729233
35020013,3965,755912
26566871,4777,844411
28079652,8396,874707
32596464,3407,920875
33849214,5461,997803
37929006,7675,858241
32753315,6312,962709
21382426,7907,952777
35033683,4655,971200
26358830,7581,764753
22271868,6336,643869
23394961,2084,846771
19002620,8663,923594
23450904,8395,672731
19296337,7139,728611
32729629,5141,965892
23087626,6687,762539
24636518,6964,869787
26401169,2763,889384
19517500,4617,731026
23277967,3735,757112
21632803,5885,806825
18896890,2465,782204
29266290,3926,682353
39775922,2435,927432
30065674,3056,961886
31892325,2114,630238
23102322,3647,983198
34649493,2094,662955
23503182,5006,842729
30455664,2349,883940
20700961,2478,742082
32857348,3565,690684
23137544,3957,734224
20785765,7267,856172
38545652,5102,827577
23527963,7673,661193
21555383,7945,759559
22370103,4861,785659
39119840,7794,927815
39033501,8680,956133
26785554,3163,881728
29125658,8435,925495
30278944,7609,727969
31437552,5300,940642
37488033,7728,692151
32516177,3988,756307
34011028,7916,675064
34235618,6888,646216
39895062,7776,885111
26377312,6480,952474
31313852,4938,904910
30285516,2668,784170
31698614,8718,859373
22682514,2861,713244
20118551,5982,823382
25771952,8868,965009
22106285,4578,830932
30489367,4412,916405
26902452,5272,761297
39678081,4797,647286
30610540,6048,789371
25183528,8181,863453
39710328,4011,915696
27179513,7866,888716
